onset	duration	"“text"""	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
80624.864421353675	1804.1355786463598	n/a	2019	89	2750	1804.13557865	stim	stop-signal	608	1639175	0.0-25.16-1.16	beast_fmri_test	276	1636953,/,1637634,/,1638314,/,1638994,/,1639670,/,1640348,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	16.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
84793	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	609	1641539	0.0-25.17-0.17	beast_fmri_test	276	1641038,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
83295.478483012179	2750	n/a	2095	89	2750	1500.52151699	stim	stop-signal	610	1644292	0.0-25.17-1.17	beast_fmri_test	276	1641708,/,1642389,/,1643069,/,1643749,/,1644427,/,1645108,/,1645787,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	17.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
86045.478483012179	1500.5215169878463	n/a	2095	89	2750	1500.52151699	stim	stop-signal	610	1644292	0.0-25.17-1.17	beast_fmri_test	276	1641708,/,1642389,/,1643069,/,1643749,/,1644427,/,1645108,/,1645787,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	17.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
89609	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	611	1646355	0.0-25.18-0.18	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
87250.30241380888	0.0	n/a	1678	71	2750	2362.69758619	stim	stop-signal	612	1649109	0.0-25.18-1.18	beast_fmri_test	276	1646467,/,1647149,/,1647829,/,1648508,/,1649187,/,1649866,/,1650543,/,1651223,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	18.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
90000.30241380888	2750.0	n/a	1678	71	2750	2362.69758619	stim	stop-signal	612	1649109	0.0-25.18-1.18	beast_fmri_test	276	1646467,/,1647149,/,1647829,/,1648508,/,1649187,/,1649866,/,1650543,/,1651223,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	18.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
90000.30241380888	2362.6975861912329	n/a	1678	71	2750	2362.69758619	stim	stop-signal	612	1649109	0.0-25.18-1.18	beast_fmri_test	276	1646467,/,1647149,/,1647829,/,1648508,/,1649187,/,1649866,/,1650543,/,1651223,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	18.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
95283	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	613	1652029	0.0-25.19-0.19	beast_fmri_test	276	1651903,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
95119.7661187388	0.0	n/a	923	89	2750	167.233881261	stim	stop-signal	614	1654783	0.0-25.19-1.19	beast_fmri_test	276	1652584,/,1653264,/,1653944,/,1654624,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2750.0	2.0	19.0	stop	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
97869.7661187388	2750.0	n/a	923	89	2750	167.233881261	stim	stop-signal	614	1654783	0.0-25.19-1.19	beast_fmri_test	276	1652584,/,1653264,/,1653944,/,1654624,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2750.0	2.0	19.0	stop	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
97869.7661187388	167.23388126110027	n/a	923	89	2750	167.233881261	stim	stop-signal	614	1654783	0.0-25.19-1.19	beast_fmri_test	276	1652584,/,1653264,/,1653944,/,1654624,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2750.0	2.0	19.0	stop	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
98768	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	615	1655514	0.0-25.20-0.20	beast_fmri_test	276	1655303,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
98291.468405250693	2750	n/a	679	89	2750	479.531594749	stim	stop-signal	616	1658267	0.0-25.20-1.20	beast_fmri_test	276	1655983,/,1656663,/,1657342,/,1658023,/,1658700,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	20.0	go	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
101041.46840525069	479.53159474939417	n/a	679	89	2750	479.531594749	stim	stop-signal	616	1658267	0.0-25.20-1.20	beast_fmri_test	276	1655983,/,1656663,/,1657342,/,1658023,/,1658700,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	20.0	go	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
102560	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	617	1659306	0.0-25.21-0.21	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
102548.85966990516	0.0	n/a	884	89	2750	14.1403300947	stim	stop-signal	618	1662059	0.0-25.21-1.21	beast_fmri_test	276	1659379,/,1660058,/,1660739,/,1661418,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	21.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
105298.85966990516	2750.0	n/a	884	89	2750	14.1403300947	stim	stop-signal	618	1662059	0.0-25.21-1.21	beast_fmri_test	276	1659379,/,1660058,/,1660739,/,1661418,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	21.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
105298.85966990516	14.140330094741511	n/a	884	89	2750	14.1403300947	stim	stop-signal	618	1662059	0.0-25.21-1.21	beast_fmri_test	276	1659379,/,1660058,/,1660739,/,1661418,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	2750.0	2.0	21.0	stop	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
105887	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	619	1662633	0.0-25.22-0.22	beast_fmri_test	276	1662134,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
101919.74088825518	2750	n/a	770	89	2750	3970.25911174	stim	stop-signal	620	1665386	0.0-25.22-1.22	beast_fmri_test	276	1662780,/,1663459,/,1664139,/,1664819,/,1665498,/,1666180,/,1666860,/,1667540,/,1668219,/,1668900,/	t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2750.0	2.0	22.0	go	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
104669.74088825518	3970.259111744876	n/a	770	89	2750	3970.25911174	stim	stop-signal	620	1665386	0.0-25.22-1.22	beast_fmri_test	276	1662780,/,1663459,/,1664139,/,1664819,/,1665498,/,1666180,/,1666860,/,1667540,/,1668219,/,1668900,/	t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2750.0	2.0	22.0	go	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
113174	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	621	1669920	0.0-25.23-0.23	beast_fmri_test	276	1669578,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
111778.33840057906	2750	n/a	560	89	2750	1397.66159942	stim	stop-signal	622	1672672	0.0-25.23-1.23	beast_fmri_test	276	1670256,/,1670935,/,1671614,/,1672294,/,1672974,/,1673655,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	23.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
114528.33840057906	1397.6615994209158	n/a	560	89	2750	1397.66159942	stim	stop-signal	622	1672672	0.0-25.23-1.23	beast_fmri_test	276	1670256,/,1670935,/,1671614,/,1672294,/,1672974,/,1673655,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	23.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
117891	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	623	1674637	0.0-25.24-0.24	beast_fmri_test	276	1674333,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
116679.14890425676	0.0	n/a	1095	89	2750	1215.85109574	stim	stop-signal	624	1677391	0.0-25.24-1.24	beast_fmri_test	276	1675014,/,1675695,/,1676374,/,1677054,/,1677734,/,1678414,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2750.0	2.0	24.0	stop	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
119429.14890425676	2750.0	n/a	1095	89	2750	1215.85109574	stim	stop-signal	624	1677391	0.0-25.24-1.24	beast_fmri_test	276	1675014,/,1675695,/,1676374,/,1677054,/,1677734,/,1678414,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2750.0	2.0	24.0	stop	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
119429.14890425676	1215.8510957433184	n/a	1095	89	2750	1215.85109574	stim	stop-signal	624	1677391	0.0-25.24-1.24	beast_fmri_test	276	1675014,/,1675695,/,1676374,/,1677054,/,1677734,/,1678414,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	2750.0	2.0	24.0	stop	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
122429	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	625	1679175	0.0-25.25-0.25	beast_fmri_test	276	1679093,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
122320.5083805481	2750	n/a	1154	89	2750	109.491619452	stim	stop-signal	626	1681926	0.0-25.25-1.25	beast_fmri_test	276	1679771,/,1680450,/,1681130,/,1681810,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	25.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
125070.5083805481	109.49161945192672	n/a	1154	89	2750	109.491619452	stim	stop-signal	626	1681926	0.0-25.25-1.25	beast_fmri_test	276	1679771,/,1680450,/,1681130,/,1681810,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	25.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
125865	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	627	1682611	0.0-25.26-0.26	beast_fmri_test	276	1682490,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
125490.69401730294	2750	n/a	1670	71	2750	377.305982697	stim	stop-signal	628	1685364	0.0-25.26-1.26	beast_fmri_test	276	1683168,/,1683849,/,1684529,/,1685208,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	26.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	0.0	n/a	go_stim
128240.69401730294	377.30598269697145	n/a	1670	71	2750	377.305982697	stim	stop-signal	628	1685364	0.0-25.26-1.26	beast_fmri_test	276	1683168,/,1683849,/,1684529,/,1685208,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	26.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	0.0	n/a	ITI
129565	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	629	1686311	0.0-25.27-0.27	beast_fmri_test	276	1685889,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
127832.5173567906	2750	n/a	1052	71	2750	1735.48264321	stim	stop-signal	630	1689064	0.0-25.27-1.27	beast_fmri_test	276	1686570,/,1687250,/,1687929,/,1688609,/,1689291,/,1689971,/,1690651,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	27.0	go	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
130582.5173567906	1735.4826432094017	n/a	1052	71	2750	1735.48264321	stim	stop-signal	630	1689064	0.0-25.27-1.27	beast_fmri_test	276	1686570,/,1687250,/,1687929,/,1688609,/,1689291,/,1689971,/,1690651,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	27.0	go	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
134620	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	631	1691366	0.0-25.28-0.28	beast_fmri_test	276	1691331,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
134490.50209270045	0.0	n/a	719	71	2750	129.4979073	stim	stop-signal	632	1694116	0.0-25.28-1.28	beast_fmri_test	276	1692011,/,1692689,/,1693368,/,1694045,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	28.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
137240.50209270045	2750.0	n/a	719	71	2750	129.4979073	stim	stop-signal	632	1694116	0.0-25.28-1.28	beast_fmri_test	276	1692011,/,1692689,/,1693368,/,1694045,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	28.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
137240.50209270045	129.4979072995549	n/a	719	71	2750	129.4979073	stim	stop-signal	632	1694116	0.0-25.28-1.28	beast_fmri_test	276	1692011,/,1692689,/,1693368,/,1694045,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	28.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
138063	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	633	1694809	0.0-25.29-0.29	beast_fmri_test	276	1694726,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
137903.81266370625	2750	n/a	740	71	2750	162.187336294	stim	stop-signal	634	1697562	0.0-25.29-1.29	beast_fmri_test	276	1695406,/,1696086,/,1696766,/,1697445,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	29.0	go	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
140653.81266370625	162.18733629371457	n/a	740	71	2750	162.187336294	stim	stop-signal	634	1697562	0.0-25.29-1.29	beast_fmri_test	276	1695406,/,1696086,/,1696766,/,1697445,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	29.0	go	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
141549	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	635	1698295	0.0-25.30-0.30	beast_fmri_test	276	1698125,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
138862.89814430336	2750	n/a	835	89	2750	2689.1018557	stim	stop-signal	636	1701048	0.0-25.30-1.30	beast_fmri_test	276	1698806,/,1699485,/,1700166,/,1700846,/,1701526,/,1702206,/,1702885,/,1703566,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2750.0	2.0	30.0	go	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
141612.89814430336	2689.1018556967283	n/a	835	89	2750	2689.1018557	stim	stop-signal	636	1701048	0.0-25.30-1.30	beast_fmri_test	276	1698806,/,1699485,/,1700166,/,1700846,/,1701526,/,1702206,/,1702885,/,1703566,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2750.0	2.0	30.0	go	non-target	T	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
147558	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	637	1704304	0.0-25.31-0.31	beast_fmri_test	276	1704245,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
144275.80802665791	2750	n/a	725	71	2750	3285.19197334	stim	stop-signal	638	1707057	0.0-25.31-1.31	beast_fmri_test	276	1704926,/,1705606,/,1706286,/,1706965,/,1707644,/,1708326,/,1709006,/,1709685,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	31.0	go	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
147025.80802665791	3285.1919733421728	n/a	725	71	2750	3285.19197334	stim	stop-signal	638	1707057	0.0-25.31-1.31	beast_fmri_test	276	1704926,/,1705606,/,1706286,/,1706965,/,1707644,/,1708326,/,1709006,/,1709685,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	31.0	go	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
154168	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	639	1710914	0.0-25.32-0.32	beast_fmri_test	276	1710414,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
152604.02942149225	2750	n/a	549	89	2750	1563.97057851	stim	stop-signal	640	1713664	0.0-25.32-1.32	beast_fmri_test	276	1711045,/,1711725,/,1712404,/,1713085,/,1713763,/,1714441,/,1715121,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	32.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
155354.02942149225	1563.9705785077915	n/a	549	89	2750	1563.97057851	stim	stop-signal	640	1713664	0.0-25.32-1.32	beast_fmri_test	276	1711045,/,1711725,/,1712404,/,1713085,/,1713763,/,1714441,/,1715121,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	32.0	go	non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
159053	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	641	1715799	0.0-25.33-0.33	beast_fmri_test	276	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
158743.29751825868	0.0	n/a	601	71	2750	311.702481741	stim	stop-signal	642	1718551	0.0-25.33-1.33	beast_fmri_test	276	1715801,/,1716480,/,1717162,/,1717840,/,1718521,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2750.0	2.0	33.0	stop	target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
